campaign,date,cost,impressions,clicks,sessions,transactions,revenue,revenue_web,revenue_app,Medio,TipoCampaña
fb_chedraui_branding_middle_think_auct_daba_view_content,2025-01-12,"$9,462.67","863,617","61,701","31,624",6,"$2,126.54","$1,618.60",$507.94,fb,DABA
fb_chedraui_ecomm_do_auct_advantage_shopping,2025-01-12,"$25,336.83","1,086,644","28,183","7,851",166,"$101,888.44","$89,338.44","$12,550.00",fb,ASC
fb_chedraui_branding_low_do_auct_daba_no_super,2025-01-12,"$4,598.81","122,189","12,201","5,040",8,"$18,990.48","$16,508.80","$2,481.68",fb,DABA
fb_chedraui_branding_think_auct_reach_oferteo_aon,2025-01-12,"$29,986.15","7,087,482","23,292","3,423",0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_asc_view_content,2025-01-12,"$16,921.22","1,077,500","134,570","62,494",3,"$3,607.10","$3,607.10",$0.00,fb,Branding
fb_chedraui_branding_low_do_auct_daba_super_product,2025-01-12,"$5,720.66","85,555","9,693","3,810",33,"$11,438.59","$10,937.59",$501.00,fb,DABA
fb_chedraui_branding_low_do_auct_daba_apuestas,2025-01-12,"$14,449.49","384,984","17,157","6,215",33,"$31,787.58","$29,150.59","$2,636.99",fb,DABA
fb_chedraui_branding_low_do_auct_dpa_unificada,2025-01-12,"$1,990.68","50,916","4,394","1,987",12,"$7,663.69","$7,663.69",$0.00,fb,DPA
fb_chedraui_branding_see_auct_reach_feria-naturalemente,2025-01-12,"$3,915.86","1,016,053","1,951",138,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_ecomm_do_auct_conv_rmk,2025-01-13,"$19,944.08","591,990","8,836","2,978",114,"$53,133.71","$44,903.12","$8,230.59",fb,CONV RMK
fb_chedraui_branding_think_auct_reach_ig_aon,2025-01-13,"$5,801.86","1,013,499",823,0,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_a_b,2025-01-13,"$2,009.16","499,803","1,261",85,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_c_d,2025-01-13,"$1,914.91","504,930","1,355",82,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_selecto,2025-01-13,$969.91,"234,255",448,21,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_daba_view_content,2025-01-13,"$8,962.09","765,449","57,142","28,811",2,$624.00,$624.00,$0.00,fb,DABA
fb_chedraui_ecomm_do_auct_advantage_shopping,2025-01-13,"$22,973.43","867,908","22,852","5,851",84,"$40,962.52","$38,009.07","$2,953.45",fb,ASC
fb_chedraui_branding_low_do_auct_daba_no_super,2025-01-13,"$4,595.42","153,907","13,684","5,493",5,"$7,097.70","$5,511.75","$1,585.95",fb,DABA
fb_chedraui_branding_think_auct_reach_oferteo_aon,2025-01-13,"$28,532.66","6,484,889","21,479","3,136",0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_asc_view_content,2025-01-13,"$16,177.49","976,733","116,206","56,813",3,"$2,589.98","$2,168.00",$421.98,fb,Branding
fb_chedraui_branding_low_do_auct_daba_super_product,2025-01-13,"$6,422.61","95,795","12,028","4,089",20,"$6,575.47","$5,763.95",$811.52,fb,DABA
fb_chedraui_branding_low_do_auct_daba_apuestas,2025-01-13,"$15,000.00","330,419","14,709","5,224",28,"$27,234.54","$26,372.74",$861.80,fb,DABA
fb_chedraui_branding_low_do_auct_dpa_unificada,2025-01-13,"$2,261.85","63,186","4,828","2,038",10,"$12,147.33","$11,682.53",$464.80,fb,DPA
fb_chedraui_branding_see_auct_reach_feria-naturalemente,2025-01-13,"$3,991.41","994,648","1,851",126,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_ecomm_do_auct_conv_rmk,2025-01-14,"$1,353.98","28,989","3,773",597,6,"$4,188.90","$1,573.73","$2,615.17",fb,CONV RMK
fb_chedraui_branding_think_auct_reach_folletos_a_b,2025-01-14,$282.67,"65,915",154,2,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_c_d,2025-01-14,$411.98,"100,995",241,2,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_selecto,2025-01-14,$221.91,"49,622",87,0,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_daba_view_content,2025-01-14,"$2,577.27","181,206","23,737","7,047",0,$0.00,$0.00,$0.00,fb,DABA
fb_chedraui_ecomm_do_auct_advantage_shopping,2025-01-14,"$1,027.22","47,223","1,074",223,2,"$1,302.75","$1,302.75",$0.00,fb,ASC
fb_chedraui_branding_low_do_auct_daba_no_super,2025-01-14,"$1,306.44","39,491","2,802",813,0,$0.00,$0.00,$0.00,fb,DABA
fb_chedraui_branding_think_auct_reach_oferteo_aon,2025-01-14,"$5,796.58","1,241,338","7,456",975,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_asc_view_content,2025-01-14,"$3,220.88","179,370","25,116","7,664",0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_low_do_auct_daba_super_product,2025-01-14,"$1,468.26","21,100","3,101",828,3,"$1,255.51","$1,255.51",$0.00,fb,DABA
fb_chedraui_branding_low_do_auct_daba_apuestas,2025-01-14,"$1,264.57","26,718","1,045",313,1,"$17,999.00",$0.00,"$17,999.00",fb,DABA
fb_chedraui_branding_low_do_auct_dpa_unificada,2025-01-14,$590.15,"12,592","1,239",341,1,$837.20,$837.20,$0.00,fb,DPA
fb_chedraui_branding_see_auct_reach_feria-naturalemente,2025-01-14,"$1,002.71","230,086",467,5,0,$0.00,$0.00,$0.00,fb,Branding
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
,,,,,0,0,$0.00,$0.00,$0.00,,#N/A
